,index,mean,std
327,6560000.0,3218.0,839.9738091154985
328,6580000.0,2375.0,547.0511859049388
329,6600000.0,2856.0,871.2427905010176
330,6620000.0,2665.0,994.6682864151244
331,6640000.0,2708.0,517.7605624224386
332,6660000.0,3501.0,727.6462052398816
333,6680000.0,3114.0,969.9195842955229
334,6700000.0,3309.0,1069.8827038512213
335,6720000.0,3204.0,590.3083939772498
336,6740000.0,2482.0,1045.541008282315
337,6760000.0,2928.0,826.8833049469556
338,6780000.0,3255.0,1126.90061673601
339,6800000.0,2807.0,899.9116623313646
340,6820000.0,3001.0,1118.7533240174082
341,6840000.0,2577.0,895.2882217476113
342,6860000.0,2572.0,1216.8303086297612
343,6880000.0,2482.0,976.4404743761905
344,6900000.0,3316.0,1563.5101534687903
345,6920000.0,2922.0,939.7957224844131
346,6940000.0,2969.0,1516.1164203318951
347,6960000.0,3195.0,1068.0472835975006
348,6980000.0,2826.0,1331.1138193257555
349,7000000.0,3830.0,1531.6265863453793
350,7020000.0,2898.0,899.0417120467771
351,7040000.0,3251.0,1103.7431766493507
352,7060000.0,3222.0,1276.6189721291157
353,7080000.0,2950.0,747.1278337741139
354,7100000.0,3056.0,828.9897466193415
355,7120000.0,3359.0,933.7713852972793
356,7140000.0,2871.0,1277.5245594508153
357,7160000.0,2736.0,898.3228818192265
358,7180000.0,3133.0,1275.4532527693832
359,7200000.0,3015.0,1419.3607716151662
360,7220000.0,3711.0,1134.446561103695
361,7240000.0,2624.0,1479.7580883374146
362,7260000.0,2865.0,1177.040780941765
363,7280000.0,2740.0,940.499867091963
364,7300000.0,3334.0,1040.2230530035374
365,7320000.0,2923.0,802.1228085524061
366,7340000.0,3062.0,882.0975002798726
367,7360000.0,3101.0,1091.0861560848437
368,7380000.0,3204.0,933.7579986270532
369,7400000.0,3416.0,749.108803846277
370,7420000.0,2930.0,1476.8344524691995
371,7440000.0,3371.0,580.3524791021401
372,7460000.0,3309.0,1460.5851567094608
373,7480000.0,2839.0,1147.5316989085748
374,7500000.0,3148.0,714.6579601459708
375,7520000.0,3722.0,1807.5718519605243
376,7540000.0,2994.0,1617.1283189654432
377,7560000.0,3243.0,1107.6466042921813
378,7580000.0,2791.0,1108.913432148786
379,7600000.0,3558.0,1286.4820247481114
380,7620000.0,3238.0,1244.4259720851217
381,7640000.0,2914.0,631.7467847167883
382,7660000.0,3369.0,917.861100602918
383,7680000.0,2980.0,1258.1414864791639
384,7700000.0,3594.0,1349.9570363533796
385,7720000.0,3816.0,1103.1790425855634
386,7740000.0,2991.0,1129.0743996743527
387,7760000.0,3425.0,1146.099908384954
388,7780000.0,3178.0,1237.7786554954
389,7800000.0,3068.0,1110.5025889208903
390,7820000.0,2994.0,824.9872726290994
391,7840000.0,3978.0,922.8521008265626
392,7860000.0,3495.0,1092.5040045693197
393,7880000.0,3023.0,1072.6607105697497
394,7900000.0,3278.0,1018.9092206865143
395,7920000.0,3162.0,1650.2593735531393
396,7940000.0,3151.0,1104.2775919124683
397,7960000.0,3839.0,1357.7219892157598
398,7980000.0,3620.0,1387.3139514904333
399,8000000.0,3175.0,1012.0795423285662
400,8020000.0,3839.0,1073.819817287798
401,8040000.0,3823.0,1110.5678727569964
402,8060000.0,2949.0,1245.306789510119
403,8080000.0,2807.0,671.5511894114998
404,8100000.0,3174.0,1331.744720282382
405,8120000.0,3395.0,730.8659247769046
406,8140000.0,3019.0,1070.8263164491243
407,8160000.0,3991.0,1905.2792446253122
408,8180000.0,3123.0,787.3252186993632
409,8200000.0,3556.0,785.177686896412
