,index,mean,std
278,11140000.0,6718.7,3658.2019094085003
279,11180000.0,8212.9,3976.9016193514267
280,11220000.0,9130.4,5424.213458189123
281,11260000.0,7188.8,4999.289845568069
282,11300000.0,7754.7,4034.158104239347
283,11340000.0,5475.3,1909.9309961357244
284,11380000.0,6468.5,3126.1311632751435
285,11420000.0,6699.6,3353.8417434339385
286,11460000.0,3663.8,1992.0243874009172
287,11500000.0,8507.9,4950.688122877465
288,11540000.0,5713.5,2661.5923523334673
289,11580000.0,6618.3,4239.35115436313
290,11620000.0,8820.2,4232.202660553959
291,11660000.0,8527.5,6914.5662517615665
292,11700000.0,6938.7,3893.453481165532
293,11740000.0,7315.4,5049.391432638195
294,11780000.0,6742.3,2334.2134028404516
295,11820000.0,11160.5,7615.643180322985
296,11860000.0,7862.5,3380.2690795260664
297,11900000.0,3964.6,2198.349116951172
298,11940000.0,6713.9,2156.4353665250437
299,11980000.0,9189.6,6121.03006364125
300,12020000.0,7526.9,4942.4507372355265
301,12060000.0,6715.6,4777.69792264015
302,12100000.0,7558.8,4063.946377598996
303,12140000.0,5699.0,2075.0754203160905
304,12180000.0,5555.2,4906.246993374874
305,12220000.0,6050.4,2861.5761810582644
306,12260000.0,7946.4,5041.341452431089
307,12300000.0,6745.0,3457.9697222503264
308,12340000.0,7669.9,2438.918262263006
309,12380000.0,6535.0,4835.744554874667
310,12420000.0,4527.9,2370.709111215461
311,12460000.0,6402.1,3161.962284721309
312,12500000.0,8089.8,4239.243276812503
313,12540000.0,7778.7,5600.145570429398
314,12580000.0,5445.2,1840.8076379676395
315,12620000.0,6189.6,4334.08232962873
316,12660000.0,5471.1,2159.273648706898
317,12700000.0,7102.5,3365.259640800394
318,12740000.0,4885.0,2557.5387778096347
319,12780000.0,8168.6,4159.559861331485
320,12820000.0,9496.7,4136.390069855598
321,12860000.0,5995.3,2977.5462397752954
322,12900000.0,7271.7,4010.5515094560246
323,12940000.0,9425.5,7206.162574491364
324,12980000.0,6367.3,4686.39014701081
325,13020000.0,5077.3,2830.6848305666244
326,13060000.0,5845.2,3207.8460312178327
327,13100000.0,5743.7,3428.7623729270013
328,13140000.0,8781.3,7648.956648458664
329,13180000.0,6587.4,2808.4778866852416
330,13220000.0,5610.2,2946.975357888152
331,13260000.0,9032.4,4834.736377508085
332,13300000.0,4817.6,1611.0119304337882
333,13340000.0,7341.1,4071.2472400973147
334,13380000.0,8819.1,4709.0288690981715
335,13420000.0,7579.8,6656.528716981547
336,13460000.0,6355.7,2480.5159564090695
337,13500000.0,8019.0,5774.574218070108
338,13540000.0,7526.3,5023.4947606223295
339,13580000.0,5504.5,3964.1582271650054
340,13620000.0,6201.0,2275.1706309637525
341,13660000.0,7500.3,5092.340131020315
342,13700000.0,5783.2,1895.240027015048
343,13740000.0,7547.5,5830.486158975082
344,13780000.0,7230.2,3282.4729031631014
345,13820000.0,7481.3,3766.2862889058233
346,13860000.0,9059.8,4250.887973118087
347,13900000.0,5381.9,4124.8016788689365
348,13940000.0,5980.6,3451.105480856823
349,13980000.0,8545.6,4354.569535556872
350,14020000.0,7301.9,3552.8649411425704
351,14060000.0,6266.5,3747.3446398750143
352,14100000.0,6039.4,1755.200113947125
353,14140000.0,11554.5,5350.270016550567
354,14180000.0,6244.8,4366.640466079158
355,14220000.0,6322.2,2954.940567930259
356,14260000.0,7370.6,2600.0207768400624
357,14300000.0,5243.2,1992.0980297164094
358,14340000.0,6918.0,3072.2143479907127
359,14380000.0,8451.1,4629.955193087726
360,14420000.0,6545.3,2807.634415304101
361,14460000.0,7964.5,4051.6839523832555
362,14500000.0,5704.7,2386.364224086508
363,14540000.0,9141.3,4896.203611983473
364,14580000.0,7230.9,4024.800354054844
365,14620000.0,7657.0,3141.85015556121
366,14660000.0,5223.6,3643.583022246097
367,14700000.0,7181.0,3909.2672203368243
368,14740000.0,5945.8,3399.689097549951
369,14780000.0,4508.6,1783.2916306650463
370,14820000.0,6183.6,2845.337596841542
371,14860000.0,8296.8,3143.5821859782827
372,14900000.0,5676.0,2196.5005804688512
373,14940000.0,6120.2,2915.0679854850728
374,14980000.0,10367.9,6133.740497445258
375,15020000.0,5714.0,2158.0684419174477
376,15060000.0,7920.0,4100.654728211094
377,15100000.0,7003.2,5637.572931679022
378,15140000.0,5231.8,2446.595626579922
379,15180000.0,6000.7,3439.737549581363
380,15220000.0,5088.2,1377.6585788939146
381,15260000.0,4619.1,3831.055427685692
382,15300000.0,7895.5,3937.393789043712
383,15340000.0,6606.2,4618.889342688348
384,15380000.0,8158.1,6737.751560424294
385,15420000.0,6553.8,3843.425628264453
386,15460000.0,8344.6,4545.368240307929
387,15500000.0,4559.2,2164.0701837047704
388,15540000.0,7647.1,4902.066858989176
389,15580000.0,8142.7,4547.820622012263
390,15620000.0,8574.7,4554.468751676753
391,15660000.0,11738.7,7923.198104932124
392,15700000.0,8815.9,4515.108469350432
393,15740000.0,7646.0,4280.245366798496
394,15780000.0,6878.6,2309.7920772225366
395,15820000.0,5671.3,2733.995173733853
396,15860000.0,5642.3,1923.5406962162251
397,15900000.0,9327.4,4604.437646445003
398,15940000.0,11742.0,4823.1087485148
399,15980000.0,5906.1,3042.6067590143816
